,Site,Date,Time,Value
4882,1376,2020-01-22,10.0,1.8
4883,1376,2020-01-22,11.0,0.0
4884,1376,2020-01-22,12.0,0.832
4885,1376,2020-01-22,13.0,0.8
4886,1376,2020-01-22,14.0,0.902
4887,1376,2020-01-22,15.0,0.585
4888,1376,2020-01-22,16.0,0.404
4889,1376,2020-01-22,17.0,0.484
4890,1376,2020-01-22,18.0,0.464
4891,1376,2020-01-22,19.0,0.324
4892,1376,2020-01-22,20.0,0.373
4893,1376,2020-01-22,21.0,0.346
4894,1376,2020-01-22,22.0,0.37
4895,1376,2020-01-22,23.0,0.653
4896,1376,2020-01-23,0.0,0.329
4897,1376,2020-01-23,1.0,0.0
4898,1376,2020-01-23,2.0,0.286
4899,1376,2020-01-23,3.0,0.225
4900,1376,2020-01-23,4.0,0.239
4901,1376,2020-01-23,5.0,0.554
4902,1376,2020-01-23,6.0,1.56
4903,1376,2020-01-23,7.0,2.048
4904,1376,2020-01-23,8.0,1.755
4905,1376,2020-01-23,9.0,1.166
4906,1376,2020-01-23,10.0,0.412
4907,1376,2020-01-23,11.0,0.434
4908,1376,2020-01-23,12.0,1.447
4909,1376,2020-01-23,13.0,1.75
4910,1376,2020-01-23,14.0,0.779
4911,1376,2020-01-23,15.0,0.559
4912,1376,2020-01-23,16.0,0.616
4913,1376,2020-01-23,17.0,0.334
4914,1376,2020-01-23,18.0,0.387
4915,1376,2020-01-23,19.0,0.378
4916,1376,2020-01-23,20.0,0.361
4917,1376,2020-01-23,21.0,0.358
4918,1376,2020-01-23,22.0,0.294
4919,1376,2020-01-23,23.0,0.283
4920,1376,2020-01-24,0.0,0.362
4921,1376,2020-01-24,1.0,0.0
4922,1376,2020-01-24,2.0,0.26
4923,1376,2020-01-24,3.0,0.257
4924,1376,2020-01-24,4.0,0.237
4925,1376,2020-01-24,5.0,0.231
4926,1376,2020-01-24,6.0,0.267
4927,1376,2020-01-24,7.0,0.442
4928,1376,2020-01-24,8.0,0.565
4929,1376,2020-01-24,9.0,0.412
4930,1376,2020-01-24,10.0,0.301
4931,1376,2020-01-24,11.0,0.293
4932,1376,2020-01-24,12.0,0.228
4933,1376,2020-01-24,13.0,0.17
4934,1376,2020-01-24,14.0,0.153
4935,1376,2020-01-24,15.0,0.176
4936,1376,2020-01-24,16.0,0.166
4937,1376,2020-01-24,17.0,0.158
4938,1376,2020-01-24,18.0,0.173
4939,1376,2020-01-24,19.0,0.204
4940,1376,2020-01-24,20.0,0.268
4941,1376,2020-01-24,21.0,0.236
4942,1376,2020-01-24,22.0,0.673
4943,1376,2020-01-24,23.0,0.31
4944,1376,2020-01-25,0.0,0.188
4945,1376,2020-01-25,1.0,0.0
4946,1376,2020-01-25,2.0,0.329
4947,1376,2020-01-25,3.0,0.239
4948,1376,2020-01-25,4.0,0.224
4949,1376,2020-01-25,5.0,0.178
4950,1376,2020-01-25,6.0,0.457
4951,1376,2020-01-25,7.0,0.309
4952,1376,2020-01-25,8.0,0.541
4953,1376,2020-01-25,9.0,0.56
4954,1376,2020-01-25,10.0,0.503
4955,1376,2020-01-25,11.0,0.28
4956,1376,2020-01-25,12.0,0.352
4957,1376,2020-01-25,13.0,0.367
4958,1376,2020-01-25,14.0,0.555
4959,1376,2020-01-25,15.0,0.481
4960,1376,2020-01-25,16.0,0.362
4961,1376,2020-01-25,17.0,0.468
4962,1376,2020-01-25,18.0,0.293
4963,1376,2020-01-25,19.0,0.247
4964,1376,2020-01-25,20.0,0.255
4965,1376,2020-01-25,21.0,0.244
4966,1376,2020-01-25,22.0,0.215
4967,1376,2020-01-25,23.0,0.266
4968,1376,2020-01-26,0.0,0.264
4969,1376,2020-01-26,1.0,0.0
4970,1376,2020-01-26,2.0,0.243
4971,1376,2020-01-26,3.0,0.233
4972,1376,2020-01-26,4.0,0.199
4973,1376,2020-01-26,5.0,0.217
4974,1376,2020-01-26,6.0,0.219
4975,1376,2020-01-26,7.0,0.241
4976,1376,2020-01-26,8.0,0.257
4977,1376,2020-01-26,9.0,0.244
4978,1376,2020-01-26,10.0,0.356
4979,1376,2020-01-26,11.0,0.434
4980,1376,2020-01-26,12.0,0.503
4981,1376,2020-01-26,13.0,0.395
4982,1376,2020-01-26,14.0,0.41
4983,1376,2020-01-26,15.0,0.474
4984,1376,2020-01-26,16.0,0.39
4985,1376,2020-01-26,17.0,0.345
4986,1376,2020-01-26,18.0,0.271
4987,1376,2020-01-26,19.0,0.232
4988,1376,2020-01-26,20.0,0.205
4989,1376,2020-01-26,21.0,0.229
4990,1376,2020-01-26,22.0,0.238
4991,1376,2020-01-26,23.0,0.207
4992,1376,2020-01-27,0.0,0.212
4993,1376,2020-01-27,1.0,0.0
4994,1376,2020-01-27,2.0,0.165
4995,1376,2020-01-27,3.0,0.166
4996,1376,2020-01-27,4.0,0.175
4997,1376,2020-01-27,5.0,0.279
4998,1376,2020-01-27,6.0,0.475
4999,1376,2020-01-27,7.0,0.569
5000,1376,2020-01-27,8.0,0.638
5001,1376,2020-01-27,9.0,0.519
5002,1376,2020-01-27,10.0,0.582
5003,1376,2020-01-27,11.0,0.572
5004,1376,2020-01-27,12.0,0.609
5005,1376,2020-01-27,13.0,0.451
5006,1376,2020-01-27,14.0,0.499
5007,1376,2020-01-27,15.0,0.602
5008,1376,2020-01-27,16.0,0.613
5009,1376,2020-01-27,17.0,0.628
5010,1376,2020-01-27,18.0,0.554
5011,1376,2020-01-27,19.0,0.549
5012,1376,2020-01-27,20.0,0.411
5013,1376,2020-01-27,21.0,0.374
5014,1376,2020-01-27,22.0,0.316
5015,1376,2020-01-27,23.0,0.286
5016,1376,2020-01-28,0.0,0.231
5017,1376,2020-01-28,1.0,0.0
5018,1376,2020-01-28,2.0,0.187
5019,1376,2020-01-28,3.0,0.199
5020,1376,2020-01-28,4.0,0.23
5021,1376,2020-01-28,5.0,0.281
5022,1376,2020-01-28,6.0,0.447
5023,1376,2020-01-28,7.0,0.541
5024,1376,2020-01-28,8.0,0.558
5025,1376,2020-01-28,9.0,0.501
5026,1376,2020-01-28,10.0,0.441
5027,1376,2020-01-28,11.0,0.486
5028,1376,2020-01-28,12.0,0.563
5029,1376,2020-01-28,13.0,0.592
5030,1376,2020-01-28,14.0,0.651
5031,1376,2020-01-28,15.0,0.665
5032,1376,2020-01-28,16.0,0.512
5033,1376,2020-01-28,17.0,0.478
5034,1376,2020-01-28,18.0,0.478
5035,1376,2020-01-28,19.0,0.377
5036,1376,2020-01-28,20.0,0.397
5037,1376,2020-01-28,21.0,0.404
5038,1376,2020-01-28,22.0,0.38
5039,1376,2020-01-28,23.0,0.335
5040,1376,2020-01-29,0.0,0.251
5041,1376,2020-01-29,1.0,0.0
5042,1376,2020-01-29,2.0,0.201
5043,1376,2020-01-29,3.0,0.217
5044,1376,2020-01-29,4.0,0.22
5045,1376,2020-01-29,5.0,0.384
5046,1376,2020-01-29,6.0,0.648
5047,1376,2020-01-29,7.0,0.734
5048,1376,2020-01-29,8.0,0.65
5049,1376,2020-01-29,9.0,0.598
5050,1376,2020-01-29,10.0,0.545
5051,1376,2020-01-29,11.0,0.476
5052,1376,2020-01-29,12.0,0.409
5053,1376,2020-01-29,13.0,0.502
5054,1376,2020-01-29,14.0,0.664
5055,1376,2020-01-29,15.0,0.757
5056,1376,2020-01-29,16.0,0.842
5057,1376,2020-01-29,17.0,0.899
5058,1376,2020-01-29,18.0,0.932
5059,1376,2020-01-29,19.0,1.0
5060,1376,2020-01-29,20.0,0.929
5061,1376,2020-01-29,21.0,0.936
5062,1376,2020-01-29,22.0,0.494
5063,1376,2020-01-29,23.0,0.68
5064,1376,2020-01-30,0.0,0.4
5065,1376,2020-01-30,1.0,0.0
5066,1376,2020-01-30,2.0,0.198
5067,1376,2020-01-30,3.0,0.208
5068,1376,2020-01-30,4.0,0.252
5069,1376,2020-01-30,5.0,0.27
5070,1376,2020-01-30,6.0,0.291
5071,1376,2020-01-30,7.0,0.429
5072,1376,2020-01-30,8.0,0.583
5073,1376,2020-01-30,9.0,0.515
5074,1376,2020-01-30,10.0,0.317
5075,1376,2020-01-30,11.0,0.496
5076,1376,2020-01-30,12.0,1.387
5077,1376,2020-01-30,13.0,0.725
5078,1376,2020-01-30,14.0,0.652
5079,1376,2020-01-30,15.0,0.788
5080,1376,2020-01-30,16.0,0.274
5081,1376,2020-01-30,17.0,0.289
5082,1376,2020-01-30,18.0,0.288
5083,1376,2020-01-30,19.0,0.816
5084,1376,2020-01-30,20.0,1.029
5085,1376,2020-01-30,21.0,1.026
5086,1376,2020-01-30,22.0,0.561
5087,1376,2020-01-30,23.0,0.285
5088,1376,2020-01-31,0.0,0.353
5089,1376,2020-01-31,1.0,0.0
5090,1376,2020-01-31,2.0,0.289
5091,1376,2020-01-31,3.0,0.307
5092,1376,2020-01-31,4.0,0.337
5093,1376,2020-01-31,5.0,0.309
5094,1376,2020-01-31,6.0,0.328
5095,1376,2020-01-31,7.0,0.399
5096,1376,2020-01-31,8.0,0.542
5097,1376,2020-01-31,9.0,0.515
5098,1376,2020-01-31,10.0,0.38
5099,1376,2020-01-31,11.0,0.413
5100,1376,2020-01-31,12.0,0.634
5101,1376,2020-01-31,13.0,0.874
5102,1376,2020-01-31,14.0,0.453
5103,1376,2020-01-31,15.0,0.471
5104,1376,2020-01-31,16.0,0.435
5105,1376,2020-01-31,17.0,0.785
5106,1376,2020-01-31,18.0,0.752
5107,1376,2020-01-31,19.0,0.668
5108,1376,2020-01-31,20.0,0.796
5109,1376,2020-01-31,21.0,0.751
5110,1376,2020-01-31,22.0,0.914
5111,1376,2020-01-31,23.0,0.619
5112,1376,2020-02-01,0.0,0.656
5113,1376,2020-02-01,1.0,0.0
5114,1376,2020-02-01,2.0,0.52
5115,1376,2020-02-01,3.0,0.376
5116,1376,2020-02-01,4.0,0.346
5117,1376,2020-02-01,5.0,0.274
5118,1376,2020-02-01,6.0,0.491
5119,1376,2020-02-01,7.0,0.657
5120,1376,2020-02-01,8.0,0.923
5121,1376,2020-02-01,9.0,0.778
5122,1376,2020-02-01,10.0,0.79
5123,1376,2020-02-01,11.0,0.878
5124,1376,2020-02-01,12.0,0.676
5125,1376,2020-02-01,13.0,0.456
5126,1376,2020-02-01,14.0,0.701
5127,1376,2020-02-01,15.0,0.84
5128,1376,2020-02-01,16.0,0.752
5129,1376,2020-02-01,17.0,0.478
5130,1376,2020-02-01,18.0,0.342
5131,1376,2020-02-01,19.0,0.455
5132,1376,2020-02-01,20.0,0.394
5133,1376,2020-02-01,21.0,0.323
5134,1376,2020-02-01,22.0,0.309
5135,1376,2020-02-01,23.0,0.346
5136,1376,2020-02-02,0.0,0.283
5137,1376,2020-02-02,1.0,0.0
5138,1376,2020-02-02,2.0,0.219
5139,1376,2020-02-02,3.0,0.201
5140,1376,2020-02-02,4.0,0.198
5141,1376,2020-02-02,5.0,0.171
5142,1376,2020-02-02,6.0,0.167
5143,1376,2020-02-02,7.0,0.159
5144,1376,2020-02-02,8.0,0.145
5145,1376,2020-02-02,9.0,0.56
5146,1376,2020-02-02,10.0,0.303
5147,1376,2020-02-02,11.0,0.18
5148,1376,2020-02-02,12.0,0.234
5149,1376,2020-02-02,13.0,0.194
5150,1376,2020-02-02,14.0,0.334
5151,1376,2020-02-02,15.0,0.401
5152,1376,2020-02-02,16.0,0.254
5153,1376,2020-02-02,17.0,0.484
5154,1376,2020-02-02,18.0,0.534
5155,1376,2020-02-02,19.0,0.458
5156,1376,2020-02-02,20.0,0.286
5157,1376,2020-02-02,21.0,0.254
5158,1376,2020-02-02,22.0,0.296
5159,1376,2020-02-02,23.0,0.325
5160,1376,2020-02-03,0.0,0.227
5161,1376,2020-02-03,1.0,0.0
5162,1376,2020-02-03,2.0,0.186
5163,1376,2020-02-03,3.0,0.282
5164,1376,2020-02-03,4.0,0.278
5165,1376,2020-02-03,5.0,0.419
5166,1376,2020-02-03,6.0,0.939
5167,1376,2020-02-03,7.0,1.781
5168,1376,2020-02-03,8.0,2.063
5169,1376,2020-02-03,9.0,1.114
5170,1376,2020-02-03,10.0,0.494
5171,1376,2020-02-03,11.0,0.269
5172,1376,2020-02-03,12.0,0.23
5173,1376,2020-02-03,13.0,0.296
5174,1376,2020-02-03,14.0,0.218
5175,1376,2020-02-03,15.0,0.143
5176,1376,2020-02-03,16.0,0.149
5177,1376,2020-02-03,17.0,0.161
5178,1376,2020-02-03,18.0,0.169
5179,1376,2020-02-03,19.0,0.194
5180,1376,2020-02-03,20.0,0.292
5181,1376,2020-02-03,21.0,0.674
5182,1376,2020-02-03,22.0,0.567
5183,1376,2020-02-03,23.0,0.685
5184,1376,2020-02-04,0.0,0.388
5185,1376,2020-02-04,1.0,0.0
5186,1376,2020-02-04,2.0,0.16
5187,1376,2020-02-04,3.0,0.129
5188,1376,2020-02-04,4.0,0.133
5189,1376,2020-02-04,5.0,0.132
5190,1376,2020-02-04,6.0,0.141
5191,1376,2020-02-04,7.0,0.171
5192,1376,2020-02-04,8.0,0.21
5193,1376,2020-02-04,9.0,0.334
5194,1376,2020-02-04,10.0,0.237
5195,1376,2020-02-04,11.0,0.276
5196,1376,2020-02-04,12.0,0.309
5197,1376,2020-02-04,13.0,0.296
5198,1376,2020-02-04,14.0,0.24
5199,1376,2020-02-04,15.0,0.343
5200,1376,2020-02-04,16.0,0.469
5201,1376,2020-02-04,17.0,0.551
5202,1376,2020-02-04,18.0,0.493
5203,1376,2020-02-04,19.0,0.43
5204,1376,2020-02-04,20.0,0.395
5205,1376,2020-02-04,21.0,0.355
5206,1376,2020-02-04,22.0,0.274
5207,1376,2020-02-04,23.0,0.2
5208,1376,2020-02-05,0.0,0.196
5209,1376,2020-02-05,1.0,0.0
5210,1376,2020-02-05,2.0,0.185
5211,1376,2020-02-05,3.0,0.195
5212,1376,2020-02-05,4.0,0.171
5213,1376,2020-02-05,5.0,0.252
5214,1376,2020-02-05,6.0,0.506
5215,1376,2020-02-05,7.0,0.731
5216,1376,2020-02-05,8.0,0.791
5217,1376,2020-02-05,9.0,0.623
5218,1376,2020-02-05,10.0,0.632
5219,1376,2020-02-05,11.0,0.0
5220,1376,2020-02-05,12.0,0.578
5221,1376,2020-02-05,13.0,0.705
5222,1376,2020-02-05,14.0,0.804
5223,1376,2020-02-05,15.0,0.849
5224,1376,2020-02-05,16.0,0.538
5225,1376,2020-02-05,17.0,0.612
5226,1376,2020-02-05,18.0,0.392
5227,1376,2020-02-05,19.0,0.268
5228,1376,2020-02-05,20.0,0.251
5229,1376,2020-02-05,21.0,0.198
5230,1376,2020-02-05,22.0,0.189
5231,1376,2020-02-05,23.0,0.254
5232,1376,2020-02-06,0.0,0.23
5233,1376,2020-02-06,1.0,0.0
5234,1376,2020-02-06,2.0,0.201
5235,1376,2020-02-06,3.0,0.201
5236,1376,2020-02-06,4.0,0.221
5237,1376,2020-02-06,5.0,0.424
5238,1376,2020-02-06,6.0,0.251
5239,1376,2020-02-06,7.0,0.227
5240,1376,2020-02-06,8.0,0.336
5241,1376,2020-02-06,9.0,0.799
5242,1376,2020-02-06,10.0,1.424
5243,1376,2020-02-06,11.0,0.715
5244,1376,2020-02-06,12.0,1.099
5245,1376,2020-02-06,13.0,0.672
5246,1376,2020-02-06,14.0,0.628
5247,1376,2020-02-06,15.0,0.286
5248,1376,2020-02-06,16.0,0.472
5249,1376,2020-02-06,17.0,0.665
5250,1376,2020-02-06,18.0,0.644
5251,1376,2020-02-06,19.0,0.709
5252,1376,2020-02-06,20.0,0.489
5253,1376,2020-02-06,21.0,0.459
5254,1376,2020-02-06,22.0,0.419
5255,1376,2020-02-06,23.0,0.343
5256,1376,2020-02-07,0.0,0.286
5257,1376,2020-02-07,1.0,0.0
5258,1376,2020-02-07,2.0,0.215
5259,1376,2020-02-07,3.0,0.201
5260,1376,2020-02-07,4.0,0.194
5261,1376,2020-02-07,5.0,0.205
5262,1376,2020-02-07,6.0,0.223
5263,1376,2020-02-07,7.0,0.233
5264,1376,2020-02-07,8.0,0.276
5265,1376,2020-02-07,9.0,0.319
5266,1376,2020-02-07,10.0,0.326
5267,1376,2020-02-07,11.0,0.365
5268,1376,2020-02-07,12.0,0.344
5269,1376,2020-02-07,13.0,0.336
5270,1376,2020-02-07,14.0,0.329
5271,1376,2020-02-07,15.0,0.393
5272,1376,2020-02-07,16.0,0.366
5273,1376,2020-02-07,17.0,0.287
5274,1376,2020-02-07,18.0,0.339
5275,1376,2020-02-07,19.0,0.326
5276,1376,2020-02-07,20.0,0.244
5277,1376,2020-02-07,21.0,0.295
5278,1376,2020-02-07,22.0,0.299
5279,1376,2020-02-07,23.0,0.258
5280,1376,2020-02-08,0.0,0.292
5281,1376,2020-02-08,1.0,0.0
5282,1376,2020-02-08,2.0,0.204
5283,1376,2020-02-08,3.0,0.173
5284,1376,2020-02-08,4.0,0.181
5285,1376,2020-02-08,5.0,0.195
5286,1376,2020-02-08,6.0,0.183
5287,1376,2020-02-08,7.0,0.208
5288,1376,2020-02-08,8.0,0.239
5289,1376,2020-02-08,9.0,0.262
5290,1376,2020-02-08,10.0,0.27
5291,1376,2020-02-08,11.0,0.281
5292,1376,2020-02-08,12.0,0.229
5293,1376,2020-02-08,13.0,0.226
5294,1376,2020-02-08,14.0,0.187
5295,1376,2020-02-08,15.0,0.198
5296,1376,2020-02-08,16.0,0.149
5297,1376,2020-02-08,17.0,0.204
5298,1376,2020-02-08,18.0,0.207
5299,1376,2020-02-08,19.0,0.192
5300,1376,2020-02-08,20.0,0.187
5301,1376,2020-02-08,21.0,0.206
5302,1376,2020-02-08,22.0,0.223
5303,1376,2020-02-08,23.0,0.187
5304,1376,2020-02-09,0.0,0.19
5305,1376,2020-02-09,1.0,0.0
5306,1376,2020-02-09,2.0,0.238
5307,1376,2020-02-09,3.0,0.195
5308,1376,2020-02-09,4.0,0.212
5309,1376,2020-02-09,5.0,0.178
5310,1376,2020-02-09,6.0,0.164
5311,1376,2020-02-09,7.0,0.157
5312,1376,2020-02-09,8.0,0.159
5313,1376,2020-02-09,9.0,0.161
5314,1376,2020-02-09,10.0,0.169
5315,1376,2020-02-09,11.0,0.16
5316,1376,2020-02-09,12.0,0.194
5317,1376,2020-02-09,13.0,0.144
5318,1376,2020-02-09,14.0,0.141
5319,1376,2020-02-09,15.0,0.174
5320,1376,2020-02-09,16.0,0.395
5321,1376,2020-02-09,17.0,0.26
5322,1376,2020-02-09,18.0,0.494
5323,1376,2020-02-09,19.0,0.165
5324,1376,2020-02-09,20.0,0.374
5325,1376,2020-02-09,21.0,0.212
5326,1376,2020-02-09,22.0,0.61
5327,1376,2020-02-09,23.0,0.356
5328,1376,2020-02-10,0.0,0.685
5329,1376,2020-02-10,1.0,0.0
5330,1376,2020-02-10,2.0,0.146
5331,1376,2020-02-10,3.0,0.128
5332,1376,2020-02-10,4.0,0.126
5333,1376,2020-02-10,5.0,0.13
5334,1376,2020-02-10,6.0,0.138
5335,1376,2020-02-10,7.0,0.146
5336,1376,2020-02-10,8.0,0.15
5337,1376,2020-02-10,9.0,0.158
5338,1376,2020-02-10,10.0,0.159
5339,1376,2020-02-10,11.0,0.167
5340,1376,2020-02-10,12.0,0.171
5341,1376,2020-02-10,13.0,0.202
5342,1376,2020-02-10,14.0,0.2
5343,1376,2020-02-10,15.0,0.179
5344,1376,2020-02-10,16.0,0.259
5345,1376,2020-02-10,17.0,0.659
5346,1376,2020-02-10,18.0,0.646
5347,1376,2020-02-10,19.0,0.662
5348,1376,2020-02-10,20.0,0.707
5349,1376,2020-02-10,21.0,0.603
5350,1376,2020-02-10,22.0,0.232
5351,1376,2020-02-10,23.0,0.302
5352,1376,2020-02-11,0.0,0.465
5353,1376,2020-02-11,1.0,0.0
5354,1376,2020-02-11,2.0,0.248
5355,1376,2020-02-11,3.0,0.216
5356,1376,2020-02-11,4.0,0.27
5357,1376,2020-02-11,5.0,0.434
5358,1376,2020-02-11,6.0,0.566
5359,1376,2020-02-11,7.0,0.573
5360,1376,2020-02-11,8.0,0.548
5361,1376,2020-02-11,9.0,0.441
5362,1376,2020-02-11,10.0,0.521
5363,1376,2020-02-11,11.0,0.612
5364,1376,2020-02-11,12.0,0.319
5365,1376,2020-02-11,13.0,0.671
5366,1376,2020-02-11,14.0,0.774
5367,1376,2020-02-11,15.0,0.688
5368,1376,2020-02-11,16.0,0.591
5369,1376,2020-02-11,17.0,0.694
5370,1376,2020-02-11,18.0,0.595
5371,1376,2020-02-11,19.0,0.529
5372,1376,2020-02-11,20.0,0.484
5373,1376,2020-02-11,21.0,0.402
5374,1376,2020-02-11,22.0,0.449
5375,1376,2020-02-11,23.0,0.303
5376,1376,2020-02-12,0.0,0.259
5377,1376,2020-02-12,1.0,0.0
5378,1376,2020-02-12,2.0,0.202
5379,1376,2020-02-12,3.0,0.195
5380,1376,2020-02-12,4.0,0.203
5381,1376,2020-02-12,5.0,0.387
5382,1376,2020-02-12,6.0,0.845
5383,1376,2020-02-12,7.0,0.999
5384,1376,2020-02-12,8.0,0.705
5385,1376,2020-02-12,9.0,0.25
5386,1376,2020-02-12,10.0,0.223
5387,1376,2020-02-12,11.0,0.189
5388,1376,2020-02-12,12.0,0.176
5389,1376,2020-02-12,13.0,0.178
5390,1376,2020-02-12,14.0,0.247
5391,1376,2020-02-12,15.0,0.207
5392,1376,2020-02-12,16.0,0.194
5393,1376,2020-02-12,17.0,0.187
5394,1376,2020-02-12,18.0,0.212
5395,1376,2020-02-12,19.0,0.387
5396,1376,2020-02-12,20.0,0.224
5397,1376,2020-02-12,21.0,0.203
5398,1376,2020-02-12,22.0,0.228
5399,1376,2020-02-12,23.0,0.202
5400,1376,2020-02-13,0.0,0.226
5401,1376,2020-02-13,1.0,0.0
5402,1376,2020-02-13,2.0,0.24
5403,1376,2020-02-13,3.0,0.236
5404,1376,2020-02-13,4.0,0.24
5405,1376,2020-02-13,5.0,0.339
5406,1376,2020-02-13,6.0,0.566
5407,1376,2020-02-13,7.0,0.624
5408,1376,2020-02-13,8.0,0.664
5409,1376,2020-02-13,9.0,0.576
5410,1376,2020-02-13,10.0,0.577
5411,1376,2020-02-13,11.0,0.624
5412,1376,2020-02-13,12.0,0.602
5413,1376,2020-02-13,13.0,0.547
5414,1376,2020-02-13,14.0,0.599
5415,1376,2020-02-13,15.0,0.579
5416,1376,2020-02-13,16.0,0.458
5417,1376,2020-02-13,17.0,0.603
5418,1376,2020-02-13,18.0,0.512
5419,1376,2020-02-13,19.0,0.49
5420,1376,2020-02-13,20.0,0.477
5421,1376,2020-02-13,21.0,0.39
5422,1376,2020-02-13,22.0,0.272
5423,1376,2020-02-13,23.0,0.238
5424,1376,2020-02-14,0.0,0.206
5425,1376,2020-02-14,1.0,0.0
5426,1376,2020-02-14,2.0,0.169
5427,1376,2020-02-14,3.0,0.16
5428,1376,2020-02-14,4.0,0.178
5429,1376,2020-02-14,5.0,0.283
5430,1376,2020-02-14,6.0,0.383
5431,1376,2020-02-14,7.0,0.484
5432,1376,2020-02-14,8.0,0.447
5433,1376,2020-02-14,9.0,0.446
5434,1376,2020-02-14,10.0,0.386
5435,1376,2020-02-14,11.0,0.377
5436,1376,2020-02-14,12.0,0.367
5437,1376,2020-02-14,13.0,0.401
5438,1376,2020-02-14,14.0,0.446
5439,1376,2020-02-14,15.0,0.54
5440,1376,2020-02-14,16.0,0.534
5441,1376,2020-02-14,17.0,0.528
5442,1376,2020-02-14,18.0,0.623
5443,1376,2020-02-14,19.0,0.732
5444,1376,2020-02-14,20.0,0.721
5445,1376,2020-02-14,21.0,1.047
5446,1376,2020-02-14,22.0,1.059
5447,1376,2020-02-14,23.0,0.68
5448,1376,2020-02-15,0.0,0.333
5449,1376,2020-02-15,1.0,0.0
5450,1376,2020-02-15,2.0,0.262
5451,1376,2020-02-15,3.0,0.281
5452,1376,2020-02-15,4.0,0.296
5453,1376,2020-02-15,5.0,0.28
5454,1376,2020-02-15,6.0,0.267
5455,1376,2020-02-15,7.0,0.266
5456,1376,2020-02-15,8.0,0.259
5457,1376,2020-02-15,9.0,0.21
5458,1376,2020-02-15,10.0,0.22
5459,1376,2020-02-15,11.0,0.217
5460,1376,2020-02-15,12.0,0.262
5461,1376,2020-02-15,13.0,0.182
5462,1376,2020-02-15,14.0,0.208
5463,1376,2020-02-15,15.0,0.303
5464,1376,2020-02-15,16.0,0.356
5465,1376,2020-02-15,17.0,0.314
5466,1376,2020-02-15,18.0,0.316
5467,1376,2020-02-15,19.0,0.377
5468,1376,2020-02-15,20.0,0.318
5469,1376,2020-02-15,21.0,0.226
5470,1376,2020-02-15,22.0,0.188
5471,1376,2020-02-15,23.0,0.41
5472,1376,2020-02-16,0.0,0.181
5473,1376,2020-02-16,1.0,0.0
5474,1376,2020-02-16,2.0,0.171
5475,1376,2020-02-16,3.0,0.278
5476,1376,2020-02-16,4.0,0.293
5477,1376,2020-02-16,5.0,0.183
5478,1376,2020-02-16,6.0,0.175
5479,1376,2020-02-16,7.0,0.169
5480,1376,2020-02-16,8.0,0.189
5481,1376,2020-02-16,9.0,0.204
5482,1376,2020-02-16,10.0,0.247
5483,1376,2020-02-16,11.0,0.438
5484,1376,2020-02-16,12.0,0.518
5485,1376,2020-02-16,13.0,0.765
5486,1376,2020-02-16,14.0,0.812
5487,1376,2020-02-16,15.0,0.731
5488,1376,2020-02-16,16.0,0.651
5489,1376,2020-02-16,17.0,0.351
5490,1376,2020-02-16,18.0,0.463
5491,1376,2020-02-16,19.0,0.753
5492,1376,2020-02-16,20.0,0.746
5493,1376,2020-02-16,21.0,0.946
5494,1376,2020-02-16,22.0,0.997
5495,1376,2020-02-16,23.0,0.534
5496,1376,2020-02-17,0.0,0.86
5497,1376,2020-02-17,1.0,0.0
5498,1376,2020-02-17,2.0,0.969
5499,1376,2020-02-17,3.0,0.452
5500,1376,2020-02-17,4.0,0.512
5501,1376,2020-02-17,5.0,0.494
5502,1376,2020-02-17,6.0,1.09
5503,1376,2020-02-17,7.0,1.226
5504,1376,2020-02-17,8.0,1.921
5505,1376,2020-02-17,9.0,0.816
5506,1376,2020-02-17,10.0,0.374
5507,1376,2020-02-17,11.0,0.419
5508,1376,2020-02-17,12.0,0.35
5509,1376,2020-02-17,13.0,0.302
5510,1376,2020-02-17,14.0,0.44
5511,1376,2020-02-17,15.0,0.316
5512,1376,2020-02-17,16.0,0.269
5513,1376,2020-02-17,17.0,0.293
5514,1376,2020-02-17,18.0,0.212
5515,1376,2020-02-17,19.0,0.245
5516,1376,2020-02-17,20.0,0.186
5517,1376,2020-02-17,21.0,0.236
5518,1376,2020-02-17,22.0,0.163
5519,1376,2020-02-17,23.0,0.149
5520,1376,2020-02-18,0.0,0.147
5521,1376,2020-02-18,1.0,0.0
5522,1376,2020-02-18,2.0,0.152
5523,1376,2020-02-18,3.0,0.15
5524,1376,2020-02-18,4.0,0.145
5525,1376,2020-02-18,5.0,0.161
5526,1376,2020-02-18,6.0,0.193
5527,1376,2020-02-18,7.0,0.269
5528,1376,2020-02-18,8.0,0.167
5529,1376,2020-02-18,9.0,0.17
5530,1376,2020-02-18,10.0,0.0
5531,1376,2020-02-18,11.0,0.185
5532,1376,2020-02-18,12.0,0.203
5533,1376,2020-02-18,13.0,0.249
5534,1376,2020-02-18,14.0,0.303
5535,1376,2020-02-18,15.0,0.408
5536,1376,2020-02-18,16.0,0.424
5537,1376,2020-02-18,17.0,0.825
5538,1376,2020-02-18,18.0,0.533
5539,1376,2020-02-18,19.0,0.519
5540,1376,2020-02-18,20.0,0.36
5541,1376,2020-02-18,21.0,0.422
5542,1376,2020-02-18,22.0,0.591
5543,1376,2020-02-18,23.0,0.423
5544,1376,2020-02-19,0.0,0.261
5545,1376,2020-02-19,1.0,0.0
5546,1376,2020-02-19,2.0,0.201
5547,1376,2020-02-19,3.0,0.215
